price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,sqft_above,sqft_basement
3941639.876450308,3,5.0,8751,12006,3,5991,2760
1779757.6320201939,2,4.0,1089,14473,2,3009,0
2343758.9242031765,4,3.0,3668,8992,3,4604,0
1706388.3489844846,3,3.0,2534,10999,1,1682,852
2259696.0718968576,4,2.0,5685,6479,2,2133,3552
1996171.9517269493,6,3.0,5650,1457,4,1909,3741
2907776.7451424375,4,3.0,5577,2875,3,7593,0
2125887.949596045,3,4.0,1276,9879,2,4697,0
3298131.4036383727,2,5.0,8839,7116,4,4704,4135
3323137.8575694878,6,2.0,8738,5888,1,5209,3529
3137074.747970254,1,2.0,9959,2219,4,2925,7034
1282992.7015181629,1,3.0,2001,8327,1,1140,861
3058881.4567462276,1,3.0,6999,5187,3,7276,0
2101620.7543843985,1,1.0,2164,8847,2,6194,0
3162336.426289731,5,4.0,7096,7288,2,6383,713
2492731.594137268,1,5.0,7165,11478,3,1504,5661
2802425.518620506,3,5.0,6820,2094,1,6677,143
2432352.484006741,7,4.0,2522,14193,1,4554,0
3196677.9013792127,1,5.0,8901,12738,2,3252,5649
3585540.5153988376,4,5.0,7709,8866,3,6356,1353
3199106.293487313,7,4.0,7791,12810,2,867,6924
3643314.6718502464,1,2.0,9879,12158,1,6140,3739
3373514.984830475,7,2.0,8530,13943,1,762,7768
2142163.8980114884,2,1.0,3553,13595,4,2081,1472
1342164.4929671804,3,3.0,534,3714,1,3480,0
1994816.0589269132,3,4.0,2543,8566,2,3942,0
3796166.5879296483,7,3.0,9968,4773,4,6987,2981
2720721.800120439,6,2.0,5354,9965,4,5284,70
1631399.72913484,5,1.0,3454,8145,3,1275,2179
3578858.2009235993,4,1.0,8955,10318,4,5424,3531
3562390.108138281,7,3.0,9820,5375,4,2711,7109
2063287.605735809,3,1.0,3791,11994,4,2421,1370
3023042.0303021045,2,1.0,9098,11838,2,874,8224
3617550.1892122524,1,3.0,9921,7276,3,6119,3802
3050795.984988708,3,3.0,7279,11950,2,2592,4687
2048768.0213684938,2,2.0,2611,7229,3,5223,0
2264157.9152619126,1,4.0,3516,13892,3,3961,0
2453165.3378987815,5,3.0,7457,2204,4,1765,5692
3703857.1441143993,3,1.0,9563,14982,1,3480,6083
2248461.629659862,3,4.0,4633,11274,1,3500,1133
2123322.991893991,7,2.0,5355,2529,2,3007,2348
2343739.2841306585,7,1.0,5260,9801,4,2566,2694
3099100.9708587015,2,5.0,5365,12922,3,5927,0
1462534.8105890155,6,3.0,972,5573,1,2256,0
3191837.2604464213,7,3.0,8203,2746,2,6342,1861
2600182.1343843397,4,4.0,5174,1465,1,7442,0
2158034.292404658,5,5.0,4332,3432,3,4642,0
3152749.5478337733,4,2.0,4830,8848,1,7920,0
1456274.2743237782,3,4.0,2641,4193,2,2256,385
2202940.181905777,4,4.0,3408,10524,2,3366,42
2742459.6879468043,1,1.0,6832,8375,2,3370,3462
2484558.6662624213,5,4.0,4611,10341,4,3464,1147
2658130.2576271775,4,1.0,1898,12768,4,7126,0
3688296.584305504,1,3.0,9055,12967,4,4500,4555
3351955.9503433914,2,4.0,9435,2959,2,4872,4563
1878771.1182726333,4,2.0,3969,6181,1,1900,2069
2969965.677114681,5,5.0,2957,12318,2,7165,0
3229868.599284144,1,4.0,6817,6467,4,7799,0
2312927.4570424026,4,5.0,4184,11613,2,3363,821
2358908.3630091064,2,2.0,2733,4594,1,7980,0
756001.3486922571,4,1.0,969,1239,1,1663,0
2550896.5910318997,1,4.0,5999,1819,3,5230,769
3841237.8338418123,4,2.0,9003,12487,2,7805,1198
3283154.7072124677,5,3.0,8529,11777,1,1078,7451
3061642.6057215133,3,4.0,7172,5950,2,4731,2441
2778711.528196965,1,2.0,4823,9239,4,6968,0
1277774.8702241862,1,2.0,1488,1812,1,4329,0
1211337.8386117409,1,3.0,1931,5582,1,2135,0
2695916.905315444,1,2.0,7196,4007,4,5859,1337
2030028.7527702416,4,3.0,713,2613,2,7817,0
2630841.7686459594,5,1.0,5525,6640,3,4630,895
3292435.211260414,2,2.0,7983,14558,2,2506,5477
2909545.1766375517,5,4.0,3720,14416,3,6263,0
2333306.7398155145,1,3.0,5127,6633,3,5507,0
2121728.9892769074,6,4.0,3940,8676,2,2313,1627
3022384.2771389685,4,2.0,6232,14175,4,4552,1680
1745203.3333027808,6,4.0,2904,10674,3,1073,1831
3576615.0607972196,4,5.0,9391,14683,2,2671,6720
2796765.8079994335,1,3.0,8097,6901,1,4133,3964
2112521.362112741,4,4.0,5652,1034,3,4079,1573
3394110.428493557,1,1.0,8457,10791,2,7343,1114
3146031.126326999,5,3.0,7517,6737,3,5287,2230
2684077.299724456,7,4.0,5112,14555,2,2587,2525
1428649.0105051927,3,4.0,1180,8576,2,3003,0
2133340.762798018,4,3.0,5322,3912,3,4026,1296
1614586.0251312873,1,5.0,4400,2544,1,2909,1491
2012092.4976622595,6,2.0,4864,7348,1,1749,3115
2110976.1551724104,1,4.0,2287,14866,3,4113,0
1592608.3104536762,6,2.0,1217,6897,2,2855,0
3665225.3719235887,4,4.0,9412,12960,1,1740,7672
2488226.48282743,2,1.0,4357,5640,2,6937,0
3477037.4750696616,6,5.0,8562,6612,3,4098,4464
2047379.5874859812,1,4.0,2687,1904,2,7137,0
2598084.4781163307,4,2.0,4252,2589,1,7470,0
2309244.201714651,1,4.0,1280,12532,1,6939,0
1110081.996430939,2,4.0,1129,9343,3,572,557
2869021.972464689,3,2.0,6229,8229,3,6776,0
2129535.961620327,7,1.0,5030,8551,3,984,4046
2882602.6067218347,7,2.0,6164,7970,2,5084,1080
2969783.8243386084,2,2.0,8121,6431,1,2761,5360
2407187.0031110398,5,3.0,4421,14887,3,922,3499
2923775.642170175,4,3.0,7734,9251,1,2907,4827
1808271.153385952,2,3.0,3812,9160,1,2927,885
2614646.3796797222,3,3.0,2930,11518,4,6955,0
2988332.364251491,1,5.0,7077,4738,1,6978,99
1887520.5324532182,4,4.0,1973,4691,1,4976,0
4268364.606797284,6,4.0,9171,13604,3,7702,1469
1976526.5322971512,2,2.0,2569,4371,3,6120,0
1955750.8342490082,3,1.0,1060,8736,2,5582,0
2821176.3232878526,2,1.0,3195,12161,3,7684,0
3243587.6745872265,5,4.0,8410,3007,1,4742,3668
3736578.9124301695,7,2.0,7960,9138,2,6917,1043
2342224.3715593982,7,2.0,2503,6980,2,5437,0
1834640.596332866,4,5.0,4492,2135,3,885,3607
1768316.6391684376,1,3.0,1961,7079,4,4661,0
2412177.6010437114,3,5.0,1394,13228,4,6308,0
4033194.5479128608,2,5.0,9698,12159,3,7138,2560
3167476.535595381,4,1.0,5778,13232,4,6862,0
1278293.4954426982,2,5.0,1017,7006,1,2627,0
2971018.68900163,4,1.0,7325,11746,3,2835,4490
3501181.961469367,7,5.0,8554,6961,2,5017,3537
2916450.3405737868,5,3.0,5799,12260,4,5095,704
2924673.8825666695,2,4.0,7879,4806,1,4877,3002
1769874.138184637,5,4.0,1500,6826,1,3667,0
2423341.1605751384,6,3.0,4247,2716,4,6485,0
3889974.7712427336,6,3.0,9331,8338,2,5858,3473
2741743.5016583884,7,5.0,1229,7503,2,7720,0
3346662.107996677,3,5.0,9124,6530,2,4005,5119
3344982.5855444153,5,4.0,7287,14568,2,6331,956
2643988.1509607434,4,4.0,4437,8216,3,7127,0
1846204.346974656,3,2.0,3310,7703,2,3567,0
1639539.7047012476,2,4.0,3437,2487,3,3281,156
2032363.639809677,2,4.0,4696,1738,2,3442,1254
3601419.6834880775,4,4.0,6963,14006,2,7736,0
876974.4198875137,1,4.0,1621,5321,2,571,1050
2245257.7114344225,1,2.0,2826,14834,3,5257,0
2511880.009818625,2,2.0,3916,3440,2,7513,0
3334099.570006739,7,1.0,6480,10020,3,7202,0
2933398.943240778,7,3.0,8022,8800,1,756,7266
1402572.0282375892,4,2.0,1562,9279,1,2110,0
3085368.8322724635,1,4.0,7970,14412,2,1817,6153
2297620.881691444,5,1.0,5967,3146,4,2218,3749
2418971.442639913,2,3.0,5050,12797,4,3193,1857
3495289.116717842,6,2.0,5943,14927,4,7239,0
3491590.261463099,5,2.0,9210,11725,2,1779,7431
2066556.2773204104,4,1.0,3924,12334,2,2353,1571
2337815.470537707,6,4.0,6434,3475,2,1797,4637
1853043.9262674227,5,1.0,5922,1315,1,1349,4573
924450.0990898983,1,1.0,709,1476,3,3642,0
3668567.9046593504,7,5.0,9558,7270,2,4499,5059
2576608.453540348,1,2.0,4440,1550,4,7885,0
2951789.9225831996,6,4.0,7800,3472,1,4619,3181
1891555.5756572424,3,5.0,675,9072,3,5091,0
2846095.3081297996,7,3.0,7754,8040,2,1385,6369
2905658.439170529,2,3.0,5356,13674,4,5866,0
2068338.245041094,6,2.0,4029,10156,1,1446,2583
2831292.067764852,4,3.0,8908,3186,2,895,8013
2728520.6343986657,2,3.0,6025,5227,4,5453,572
2227499.499190459,5,2.0,3410,7304,2,5061,0
2191355.07351034,7,2.0,1103,13704,1,4407,0
2211831.7431190424,4,4.0,1319,9748,2,6165,0
2826637.3272012603,4,2.0,8097,4475,2,714,7383
1735080.9315942735,1,4.0,1561,7308,1,4304,0
2014159.2160981465,5,4.0,3512,7995,2,2480,1032
2200817.182350196,1,1.0,3455,7369,3,5426,0
2330724.0326875746,1,1.0,684,14625,4,6460,0
2752392.7465500305,7,2.0,3948,2330,2,7450,0
3007759.6576230577,3,4.0,6918,13102,1,3519,3399
3568532.051791658,1,2.0,9293,8823,2,4376,4917
1051104.596443381,2,4.0,1809,7879,4,895,914
1698721.9378139763,4,4.0,1871,10635,2,2819,0
2470391.809329694,7,4.0,1512,5273,2,6534,0
1035924.139628968,1,1.0,506,11570,4,1343,0
3171170.9087706683,6,3.0,8879,4575,4,2164,6715
2733327.257415335,2,1.0,4545,11927,3,6662,0
2631062.268243453,5,2.0,2123,12804,2,6439,0
3545888.006980729,4,2.0,9831,4369,1,6257,3574
3480515.1666633333,7,4.0,8754,4681,1,4511,4243
3170170.3906401945,6,5.0,9132,4258,1,1752,7380
1781345.957927575,7,2.0,1867,1950,1,5744,0
2143524.0837206277,7,3.0,1086,3935,4,6876,0
2382857.531379561,6,2.0,878,13105,2,6517,0
3692262.4883991764,5,4.0,9947,11690,3,704,9243
1626056.0875729292,6,2.0,2987,10951,1,759,2228
2323536.8950481066,2,3.0,4446,13907,4,3035,1411
2335099.4487720407,7,3.0,1236,6203,2,5792,0
2577161.962764742,5,4.0,3847,5987,4,5780,0
3633839.76674139,7,1.0,9565,14569,3,1796,7769
2246030.706260752,6,3.0,3738,14959,3,2220,1518
3440244.6339859334,5,3.0,8649,11353,1,4484,4165
3432785.8812264716,5,2.0,8790,3687,2,6903,1887
3088677.1508350545,1,2.0,9105,3698,2,5371,3734
2612729.41216298,1,5.0,813,12799,4,7889,0
2613469.747019377,1,4.0,6772,1921,4,5735,1037
3274951.639283905,6,1.0,8119,5642,4,5784,2335
1337518.823667244,4,4.0,1932,5071,2,2147,0
1886557.2071470178,2,3.0,837,4716,2,6483,0
2876263.684867964,6,5.0,4841,11126,1,6005,0
3356444.481321458,7,5.0,8316,9809,3,3916,4400
1843624.3494403774,1,3.0,1057,3829,3,6541,0
2114188.5323062954,5,2.0,4799,11660,1,796,4003
2849462.082457042,6,3.0,7548,2809,3,2944,4604
1590327.882734835,5,4.0,1716,1971,3,4747,0
1869717.452387086,7,5.0,3930,2986,4,2236,1694
2694896.961485526,5,2.0,6173,10831,1,2646,3527
4049965.43884916,5,4.0,9427,9365,1,7089,2338
1151635.0889838347,3,4.0,2765,1579,3,1107,1658
2357462.788487848,4,1.0,5168,12765,1,1588,3580
3048139.5250886623,2,3.0,8873,6688,4,1938,6935
2487847.7729665805,2,2.0,6190,7695,4,2693,3497
2110684.146823609,1,4.0,5569,1473,2,4081,1488
2821277.799028115,3,3.0,707,14524,2,7691,0
1317093.9133758934,6,5.0,1693,6519,4,1076,617
3087836.859082469,6,5.0,4734,4901,4,7298,0
1415814.4507003487,2,1.0,1689,3326,3,3786,0
2020373.8755431818,4,1.0,5164,1215,1,3941,1223
2195797.3327412307,5,4.0,2158,7139,2,5414,0
3012854.4677373595,7,4.0,8063,5605,4,1031,7032
718744.1454997256,1,4.0,925,5690,1,849,76
2477372.798108178,4,2.0,5529,7247,4,4082,1447
2813055.4527944983,2,4.0,5564,8134,4,6630,0
3003701.216487091,3,3.0,5357,4122,4,7719,0
2112766.236536165,1,2.0,1068,9960,3,6848,0
2502688.6405539266,2,1.0,730,10292,3,7544,0
2377138.025598264,6,4.0,1494,13716,1,5360,0
1700799.723406093,1,3.0,4539,2112,1,4393,146
2627743.677616318,2,5.0,6419,7793,1,4504,1915
3499713.4725147043,6,4.0,9481,5857,2,4716,4765
2139789.254073724,7,1.0,3125,3077,3,4657,0
3334795.2639173404,6,3.0,9728,9077,3,1534,8194
1820061.0763725312,5,1.0,4938,2759,2,1053,3885
1435813.4737626715,3,3.0,2112,6277,2,1772,340
3679290.619955583,5,2.0,9030,9708,2,3193,5837
2833982.2543118354,2,4.0,7702,7636,3,2777,4925
2535952.733713568,7,3.0,6541,7414,1,588,5953
2183730.8499913514,4,2.0,1085,12664,1,6122,0
3357623.8117013974,7,2.0,6105,13335,3,6816,0
2493715.2736735693,7,3.0,921,6472,4,6617,0
2043246.4110926744,7,5.0,1813,2739,3,5036,0
1851184.7997917419,5,3.0,4342,3328,1,1178,3164
3768783.7098162645,4,4.0,7959,14811,2,6237,1722
3770464.7728117458,6,1.0,8439,9466,4,7006,1433
3036408.575202343,2,3.0,7021,10274,2,3536,3485
1880875.8558243487,3,3.0,1677,11420,3,4120,0
2475967.4773402973,4,4.0,2166,5566,3,7195,0
1881361.2186779846,2,3.0,5028,1678,3,3796,1232
2798779.6029500905,4,3.0,7457,1894,4,7034,423
3486289.251718023,5,4.0,9206,13036,3,965,8241
1767928.708524465,2,2.0,3829,10639,1,863,2966
2961646.149369613,5,1.0,5961,8380,4,6630,0
2178770.632376371,1,2.0,5097,9291,1,3739,1358
3383747.6813545544,2,2.0,9680,13165,3,918,8762
2858148.828832727,4,5.0,5474,7162,1,6333,0
2424034.507448159,1,3.0,5672,4907,2,3945,1727
2984920.1690906025,5,3.0,7071,13823,2,1025,6046
2730676.982096474,5,5.0,2514,7633,3,7366,0
3136486.234522996,4,5.0,7318,6778,2,6630,688
2763830.7177283172,1,3.0,9142,6434,3,721,8421
3697965.996299847,7,4.0,9225,6436,1,6780,2445
3276483.1308661546,6,1.0,7175,9223,4,6712,463
2624975.614154219,3,5.0,5318,8017,3,5402,0
1572618.483712323,4,2.0,2043,2580,2,4128,0
3439806.299196587,5,3.0,9510,3466,4,5808,3702
1253868.5146822652,2,2.0,2189,4509,3,3621,0
2913983.8766466174,1,5.0,6182,14031,4,4589,1593
1801133.377654608,6,1.0,2793,2001,1,4192,0
3506959.9588066265,3,3.0,8937,12393,1,4307,4630
3344879.2207189472,2,3.0,9506,5832,4,4442,5064
1652445.589996345,1,3.0,3614,12209,3,1179,2435
3370336.9299437017,6,4.0,9084,11028,4,655,8429
3025842.8199363034,4,4.0,4758,9864,2,7140,0
2460153.674411514,6,4.0,5107,8958,3,3325,1782
3924740.357210696,4,2.0,9862,6112,4,7472,2390
1751884.389340921,7,2.0,2693,8785,3,695,1998
3690433.262255345,1,3.0,8078,11147,2,7320,758
3317515.5068486175,6,5.0,7911,8133,3,5358,2553
2972032.1193751236,3,3.0,7450,5676,4,5071,2379
2590436.8922437914,6,2.0,3116,9148,4,6872,0
3564593.4007773544,1,4.0,9834,5303,4,5605,4229
2439669.3103709863,2,3.0,5069,6318,1,5525,0
1857822.326767696,2,2.0,5323,8816,1,990,4333
1818816.721124247,6,4.0,1087,12507,2,2766,0
2292635.011568894,6,2.0,1689,13152,1,5108,0
3739192.9462916367,4,4.0,8752,13266,1,6664,2088
3939095.6615109798,1,3.0,9994,10776,2,7610,2384
3553488.3249596544,4,2.0,7415,9217,3,7327,88
2247489.648063966,3,5.0,536,8391,3,6751,0
3540647.058196015,7,2.0,9849,6610,2,3906,5943
3125569.5018433454,2,2.0,8418,8450,2,4417,4001
2640962.050360392,5,4.0,5330,13798,4,3921,1409
3256414.6496975063,5,2.0,7815,7312,3,6951,864
2146066.854481701,1,1.0,3459,14650,1,2804,655
3410186.4284226373,1,2.0,9198,3020,4,7080,2118
3492756.5682089827,5,3.0,9959,9402,3,1078,8881
2040702.316453267,1,3.0,1472,4178,1,7060,0
3599826.8023322867,2,3.0,9141,10046,1,4606,4535
1253134.4174779903,3,2.0,711,10025,2,1866,0
1491319.5317956558,3,2.0,2831,1316,1,3996,0
2078246.3894955588,4,3.0,4101,5417,2,4407,0
3447177.052264358,2,2.0,6920,13511,1,7899,0
3938310.844503797,7,3.0,9756,9088,3,5924,3832
1068148.1610610676,1,3.0,1946,3666,1,687,1259
1317863.8965008745,1,5.0,3516,2085,3,2003,1513
2385494.914425744,7,1.0,2032,14324,2,5025,0
2325116.1533480254,4,3.0,3453,8645,4,6087,0
2105743.561206925,4,3.0,2333,8250,2,4611,0
2598501.6599133993,1,4.0,7096,4863,4,3271,3825
3227092.933174841,1,5.0,7982,8541,1,4107,3875
3328184.102893495,7,5.0,6249,12244,3,6513,0
1308384.7482481916,2,3.0,2907,5960,1,1531,1376
2600368.8722909503,7,2.0,3805,5026,2,7274,0
2584267.6564132236,4,3.0,5662,9780,3,3042,2620
3092834.1552152447,7,2.0,8565,7238,2,1847,6718
1649961.2804680702,7,4.0,1856,9869,4,1425,431
2952490.478920057,7,2.0,8159,8687,2,808,7351
1752491.4151790487,2,4.0,2753,2849,1,4066,0
4114699.5115005337,6,5.0,9627,13957,1,4136,5491
1754558.615168862,1,2.0,1622,2309,1,6286,0
2711676.3120034393,5,4.0,7017,2590,4,3026,3991
3283513.3487960054,7,2.0,8058,12437,1,2304,5754
1551622.1641776783,5,1.0,2009,13453,2,713,1296
3413133.0347946943,6,1.0,9402,8521,4,4730,4672
1300848.2504582966,1,2.0,1493,11788,2,1475,18
1915937.5673630927,4,2.0,554,10587,3,5006,0
2903019.1367968144,5,3.0,7229,4973,1,3991,3238
2806723.0562350266,4,4.0,3675,7593,3,7222,0
1369926.2339281442,5,2.0,2256,1836,1,3423,0
2711884.224424222,4,4.0,6659,10257,4,1835,4824
2816796.8770835893,7,4.0,6028,6374,4,5189,839
3075069.9337656447,5,4.0,6672,8122,3,4865,1807
3610091.0403285287,4,3.0,9467,5160,3,4980,4487
3111950.7355355043,6,1.0,6599,4045,1,7450,0
3572508.5941832047,2,4.0,9047,7616,4,4614,4433
1427390.413041444,4,5.0,1063,5431,1,2870,0
1613995.473014243,2,2.0,2894,13253,2,1353,1541
2780687.4479506323,2,4.0,3392,13893,2,7330,0
2494758.872086983,1,1.0,2026,14321,1,7334,0
2404796.6882141843,7,4.0,4620,2959,1,5596,0
1894258.652185069,6,1.0,4687,2715,1,3045,1642
2615584.394719415,2,3.0,6508,14079,1,692,5816
2294285.0836772304,3,3.0,3519,8098,3,5498,0
2366116.8778799213,7,2.0,5197,9212,3,1488,3709
3000207.0507079693,2,1.0,6306,11419,3,4386,1920
1687493.8364056596,4,5.0,3444,3406,3,1786,1658
2604204.512666989,2,3.0,7039,8246,2,1852,5187
1887535.7942504974,4,3.0,4491,1132,1,2920,1571
3624018.1042687986,4,3.0,9233,9867,3,5731,3502
2939197.6190747917,3,5.0,8169,9818,3,1510,6659
1686278.4069763252,2,1.0,1653,8154,4,3795,0
2093407.2143341608,2,5.0,1672,14289,4,4141,0
3527768.703233717,5,2.0,9991,1789,1,5983,4008
1774365.387582697,7,1.0,4232,6511,3,851,3381
2881964.432578569,5,4.0,8219,1990,3,3651,4568
2268099.0200348585,1,5.0,3767,4456,2,6456,0
2422352.064680314,4,1.0,5004,9987,3,4501,503
2835648.703311166,3,3.0,6255,14598,1,675,5580
2228789.761917425,5,3.0,570,8988,4,5459,0
1083180.5537286815,2,2.0,1722,5247,4,665,1057
2048003.158372363,1,5.0,5140,8421,3,923,4217
2093425.3657862234,3,4.0,5414,7273,2,1350,4064
2700488.1992769083,6,4.0,1101,14768,2,7252,0
1264261.9992561985,2,3.0,1988,2598,1,2960,0
2148977.6692608246,2,2.0,5480,4922,2,2155,3325
2703258.104783587,6,3.0,2311,7696,3,7320,0
2179690.681269033,4,3.0,6330,3032,1,1254,5076
3225643.887988322,4,4.0,6187,12352,3,6266,0
2021606.846693056,5,2.0,500,8958,1,5853,0
3208479.007967954,5,3.0,5144,10905,2,7747,0
2556733.42953995,2,5.0,6405,9521,2,3008,3397
2581617.794852287,7,4.0,5861,4542,3,4122,1739
2003303.4929882323,2,2.0,2681,2696,4,6130,0
2751927.2818415146,5,5.0,5464,11282,2,4335,1129
3113427.1653908114,6,3.0,5691,10682,4,7000,0
2380862.3483623113,5,4.0,5116,4126,3,4741,375
3478966.398821697,2,2.0,9600,10266,2,3453,6147
1773439.5061379478,3,3.0,2422,4425,2,4779,0
2416099.2189576817,2,4.0,2486,9868,4,6410,0
2929529.6132904585,3,2.0,8314,6694,3,5194,3120
2320876.0455761054,3,2.0,4542,9002,4,4011,531
2781678.1488560606,2,3.0,7439,2272,2,5595,1844
1364037.8035534245,7,1.0,1000,2350,1,2775,0
2051451.632001358,7,4.0,1727,10322,2,3988,0
1782636.1523203983,1,2.0,2555,9368,4,3488,0
2655894.6506497744,5,2.0,2655,13416,1,5695,0
2625869.534022319,7,5.0,3070,8934,4,5831,0
2030032.3683426837,4,3.0,4981,5003,1,1902,3079
2643964.013855633,2,2.0,7976,4264,1,2425,5551
1625895.1838890126,3,3.0,3469,10309,4,1131,2338
3529899.7582007423,2,2.0,8385,10649,4,6525,1860
2091611.9803466361,5,1.0,5610,5191,1,2237,3373
2632815.185050721,6,3.0,6223,1688,1,6454,0
2626477.7371635702,7,4.0,4089,6074,2,5785,0
3204859.086197428,7,5.0,5631,2582,4,7759,0
2482078.9624709263,7,4.0,1773,10993,2,5442,0
3334859.1387255145,3,5.0,8044,10515,3,3999,4045
2481208.1336332974,4,5.0,4210,10967,4,4338,0
3154224.0432496136,4,4.0,8728,5907,3,2300,6428
2393017.796393372,7,4.0,3440,4808,3,4791,0
945913.2899802995,4,4.0,920,1364,4,2137,0
2258400.652219938,6,2.0,3579,1515,3,6501,0
2196412.911014246,7,2.0,5339,1575,1,2798,2541
1674997.4129227826,1,1.0,2919,5917,2,5009,0
2367005.811210681,3,5.0,2780,13146,1,4913,0
1694407.5782572466,6,4.0,2834,7908,3,1044,1790
3369979.2220518654,3,4.0,9429,9142,1,3199,6230
1377943.1413662592,7,2.0,1918,5776,4,2666,0
2489940.219806419,6,3.0,5047,7133,3,3030,2017
2801987.9221933973,7,1.0,7300,9733,4,1203,6097
1633645.9133880136,6,5.0,2541,8238,3,1520,1021
4045081.299584964,7,4.0,9754,8909,3,5183,4571
1719062.6165820393,1,4.0,4068,10128,4,2710,1358
2283223.2842904967,3,1.0,871,5049,3,7645,0
3624465.4755321564,6,2.0,9694,2373,2,4697,4997
3047953.8862391617,1,2.0,8077,8815,4,5169,2908
1863620.7686823667,2,2.0,5875,3132,3,872,5003
3049122.2022121507,7,4.0,3023,11737,2,7300,0
2910361.390415358,5,2.0,6854,7508,2,4564,2290
2833772.025497816,6,3.0,5000,7470,3,5909,0
2449630.793604696,4,3.0,6150,3539,2,3654,2496
1132140.972489884,1,3.0,1918,3756,3,1968,0
2913170.919755983,1,2.0,3701,6279,3,7751,0
3172932.3954545436,6,5.0,6668,8375,3,7117,0
3852591.842412171,1,3.0,9318,14863,3,4657,4661
1744928.5075198878,2,4.0,2321,7333,2,3161,0
2200901.6009883946,1,2.0,4807,10945,1,4317,490
1808873.3568195214,5,4.0,3461,10882,4,594,2867
1442155.12235962,5,2.0,2146,3549,1,2813,0
3449171.20749327,7,4.0,8015,11150,3,5029,2986
1938909.103931648,7,3.0,3135,6242,3,3690,0
2845522.3982522204,4,2.0,2843,9923,3,7995,0
2783381.2231544014,2,1.0,8684,1833,1,4391,4293
2739290.844162717,5,5.0,6009,11344,4,2426,3583
3556140.401306299,6,2.0,9701,5686,1,5533,4168
2449467.3228518157,3,4.0,5508,7118,4,4908,600
2129353.746088902,3,4.0,3718,14510,3,1172,2546
2827830.5840456137,3,2.0,6498,10427,2,4521,1977
2789438.137228672,7,2.0,6223,14151,2,738,5485
1699116.6529749637,6,2.0,4240,1284,1,1245,2995
2310531.8335523224,1,3.0,5476,8491,2,3286,2190
2810236.5151649197,6,3.0,6569,4538,2,5546,1023
2588302.304100313,1,5.0,4538,5233,4,7420,0
2534948.4321280657,3,4.0,6598,1075,3,4768,1830
2784087.592165619,4,4.0,4334,10087,2,5401,0
3154296.123508498,4,1.0,8187,11650,3,1670,6517
2724995.3427583775,1,4.0,3384,14666,3,7123,0
2419490.8345076223,3,2.0,1822,13985,3,6997,0
2176188.4621298043,6,2.0,3109,8015,3,4913,0
1995074.2556978168,4,4.0,1224,2744,2,7390,0
2010823.0779494427,1,4.0,2911,8237,1,5504,0
2828848.1958073447,6,2.0,5348,7700,2,7446,0
2412511.9289447856,3,4.0,925,8345,1,7716,0
2413370.708639835,2,3.0,7597,5783,1,1308,6289
3020937.534500757,3,4.0,8449,10130,3,2090,6359
2931242.021428957,7,1.0,8995,4341,2,1218,7777
2731494.4355833004,3,1.0,7483,8008,4,2946,4537
3242963.9860237925,6,4.0,8795,2707,1,4951,3844
3415095.4517978225,6,3.0,7998,13531,1,4691,3307
3263696.3586494974,5,3.0,9055,5251,2,2689,6366
3556050.6118378006,5,3.0,8033,14500,4,4049,3984
2968633.835475058,6,5.0,5162,14221,4,4257,905
3172554.9684918732,6,4.0,3347,14510,1,7745,0
3181995.05857915,2,4.0,6367,14386,2,5135,1232
1585711.6042619874,2,4.0,3223,4778,4,2222,1001
3332989.3422158845,3,4.0,9800,6013,3,2533,7267
2942520.5397961275,7,2.0,5838,12148,4,3158,2680
1355702.0434972602,4,3.0,2397,7236,1,2457,0
2112150.5330861136,7,3.0,5320,1645,3,2005,3315
2012511.2917239987,2,2.0,1214,3239,4,7627,0
1844813.1973370088,3,3.0,3372,10321,4,2684,688
3307017.2267751982,7,1.0,6431,10653,4,6499,0
934084.7718309034,1,2.0,1702,3278,1,775,927
3381041.863582954,5,5.0,6584,11538,3,5909,675
1142427.2056044554,7,1.0,591,8094,1,1242,0
2465622.504350775,4,3.0,2023,10243,4,6712,0
3347937.5254957643,3,2.0,6269,9718,2,7788,0
2469911.118618364,7,3.0,4479,11903,3,3732,747
3113103.624393365,6,2.0,8860,5458,2,655,8205
2251048.2022678503,1,3.0,6744,3417,1,2728,4016
3206782.988755753,5,4.0,7652,3137,3,7319,333
2341329.0958494125,1,3.0,2740,10917,3,6289,0
3785541.94731946,3,2.0,9561,10920,4,5858,3703
2973274.461721534,2,3.0,7606,7765,1,5646,1960
2359851.2943185335,5,1.0,1474,5540,4,7845,0
2428312.8277495313,1,3.0,6871,5054,4,2525,4346
2269812.2677818616,2,1.0,4956,13255,1,2287,2669
2366428.056752783,4,3.0,2728,12243,4,6270,0
1601898.8011981498,3,4.0,3058,1128,1,2436,622
2364213.3502707165,3,3.0,1820,4153,2,7277,0
3402794.63010503,5,3.0,7704,9400,4,7333,371
2978694.486898336,1,1.0,7750,9237,3,5215,2535
1602637.8257259526,4,4.0,2415,7635,3,2579,0
4155020.278422088,6,3.0,8948,13251,2,7690,1258
2161429.688146964,5,5.0,1740,1000,3,6816,0
1434416.6219237933,6,1.0,3069,4235,2,2053,1016
3616396.0287007787,5,5.0,9441,5932,2,2953,6488
2128441.0381727265,1,4.0,3822,9004,4,4623,0
2533043.103285388,4,1.0,5252,7015,1,4388,864
2480142.57473789,1,5.0,6963,2634,2,4381,2582
